Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00     14.74     0.00        7     0.00     0.00  std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand()
  0.00     14.74     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<Vec3>::~new_allocator()
  0.00     14.74     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::~new_allocator()
  0.00     14.74     0.00        6     0.00     0.00  std::allocator<Vec3>::~allocator()
  0.00     14.74     0.00        6     0.00     0.00  std::allocator<unsigned char>::~allocator()
  0.00     14.74     0.00        5     0.00     0.00  std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_get_Tp_allocator()
  0.00     14.74     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<Vec3>::new_allocator(__gnu_cxx::new_allocator<Vec3> const&)
  0.00     14.74     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::new_allocator(__gnu_cxx::new_allocator<unsigned char> const&)
  0.00     14.74     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<Vec3>::_M_max_size() const
  0.00     14.74     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::_M_max_size() const
  0.00     14.74     0.00        4     0.00     0.00  std::allocator<Vec3>::allocator(std::allocator<Vec3> const&)
  0.00     14.74     0.00        4     0.00     0.00  std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&)
  0.00     14.74     0.00        4     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator()
  0.00     14.74     0.00        3     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const
  0.00     14.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Star>::new_allocator()
  0.00     14.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Star>::~new_allocator()
  0.00     14.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Vec3>::deallocate(Vec3*, unsigned long)
  0.00     14.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Vec3>::allocate(unsigned long, void const*)
  0.00     14.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Vec3>::new_allocator()
  0.00     14.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::deallocate(unsigned char*, unsigned long)
  0.00     14.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*)
  0.00     14.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::new_allocator()
  0.00     14.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Vec3>::max_size() const
  0.00     14.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::max_size() const
  0.00     14.74     0.00        2     0.00     0.00  std::initializer_list<Vec3>::begin() const
  0.00     14.74     0.00        2     0.00     0.00  std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const
  0.00     14.74     0.00        2     0.00     0.00  std::allocator<Star>::allocator()
  0.00     14.74     0.00        2     0.00     0.00  std::allocator<Star>::~allocator()
  0.00     14.74     0.00        2     0.00     0.00  std::allocator<Vec3>::allocator()
  0.00     14.74     0.00        2     0.00     0.00  std::allocator<unsigned char>::allocator()
  0.00     14.74     0.00        2     0.00     0.00  void std::_Destroy_aux<true>::__destroy<Star*>(Star*, Star*)
  0.00     14.74     0.00        2     0.00     0.00  void std::_Destroy_aux<true>::__destroy<Vec3*>(Vec3*, Vec3*)
  0.00     14.74     0.00        2     0.00     0.00  void std::_Destroy_aux<true>::__destroy<unsigned char*>(unsigned char*, unsigned char*)
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<Star, std::allocator<Star> >::_Vector_impl::_Vector_impl()
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<Star, std::allocator<Star> >::_Vector_impl::~_Vector_impl()
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<Star, std::allocator<Star> >::_Vector_impl_data::_Vector_impl_data()
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<Star, std::allocator<Star> >::_Vector_base()
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<Star, std::allocator<Star> >::~_Vector_base()
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_allocate(unsigned long)
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_impl::_Vector_impl(std::allocator<Vec3> const&)
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_impl::~_Vector_impl()
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_deallocate(Vec3*, unsigned long)
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_impl_data::_Vector_impl_data()
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<Vec3, std::allocator<Vec3> >::~_Vector_base()
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long)
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&)
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl()
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long)
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long)
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_Vector_impl_data()
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&)
  0.00     14.74     0.00        2     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base()
  0.00     14.74     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<Vec3> >::deallocate(std::allocator<Vec3>&, Vec3*, unsigned long)
  0.00     14.74     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<Vec3> >::allocate(std::allocator<Vec3>&, unsigned long)
  0.00     14.74     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<Vec3> >::max_size(std::allocator<Vec3> const&)
  0.00     14.74     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<unsigned char> >::deallocate(std::allocator<unsigned char>&, unsigned char*, unsigned long)
  0.00     14.74     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<unsigned char> >::allocate(std::allocator<unsigned char>&, unsigned long)
  0.00     14.74     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<unsigned char> >::max_size(std::allocator<unsigned char> const&)
  0.00     14.74     0.00        2     0.00     0.00  unsigned char* std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&)
  0.00     14.74     0.00        2     0.00     0.00  std::vector<Star, std::allocator<Star> >::vector()
  0.00     14.74     0.00        2     0.00     0.00  std::vector<Star, std::allocator<Star> >::~vector()
  0.00     14.74     0.00        2     0.00     0.07  std::vector<Vec3, std::allocator<Vec3> >::_S_max_size(std::allocator<Vec3> const&)
  0.00     14.74     0.00        2     0.00     0.07  std::vector<Vec3, std::allocator<Vec3> >::_S_check_init_len(unsigned long, std::allocator<Vec3> const&)
  0.00     14.74     0.00        2     0.00     0.00  std::vector<Vec3, std::allocator<Vec3> >::~vector()
  0.00     14.74     0.00        2     0.00     0.07  std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&)
  0.00     14.74     0.00        2     0.00     0.07  std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&)
  0.00     14.74     0.00        2     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_initialize(unsigned long, unsigned char const&)
  0.00     14.74     0.00        2     0.00     0.07  std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&)
  0.00     14.74     0.00        2     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::~vector()
  0.00     14.74     0.00        2     0.00     0.00  unsigned char* std::__fill_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::random_access_iterator_tag)
  0.00     14.74     0.00        2     0.00     0.00  std::iterator_traits<unsigned char*>::iterator_category std::__iterator_category<unsigned char*>(unsigned char* const&)
  0.00     14.74     0.00        2     0.00     0.00  unsigned char* std::uninitialized_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&)
  0.00     14.74     0.00        2     0.00     0.00  unsigned char* std::__uninitialized_fill_n_a<unsigned char*, unsigned long, unsigned char, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::allocator<unsigned char>&)
  0.00     14.74     0.00        2     0.00     0.00  unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&)
  0.00     14.74     0.00        2     0.00     0.00  void std::_Destroy<Star*>(Star*, Star*)
  0.00     14.74     0.00        2     0.00     0.00  void std::_Destroy<Star*, Star>(Star*, Star*, std::allocator<Star>&)
  0.00     14.74     0.00        2     0.00     0.00  void std::_Destroy<Vec3*>(Vec3*, Vec3*)
  0.00     14.74     0.00        2     0.00     0.00  void std::_Destroy<Vec3*, Vec3>(Vec3*, Vec3*, std::allocator<Vec3>&)
  0.00     14.74     0.00        2     0.00     0.00  void std::_Destroy<unsigned char*>(unsigned char*, unsigned char*)
  0.00     14.74     0.00        2     0.00     0.00  void std::_Destroy<unsigned char*, unsigned char>(unsigned char*, unsigned char*, std::allocator<unsigned char>&)
  0.00     14.74     0.00        2     0.00     0.00  void std::__fill_a<unsigned char*, unsigned char>(unsigned char*, unsigned char*, unsigned char const&)
  0.00     14.74     0.00        2     0.00     0.00  __gnu_cxx::__enable_if<std::__is_byte<unsigned char>::__value, void>::__type std::__fill_a1<unsigned char>(unsigned char*, unsigned char*, unsigned char const&)
  0.00     14.74     0.00        1     0.00     0.09  init_clustered(Particles&)
  0.00     14.74     0.00        1     0.00     0.09  init_particles(Particles&, int)
  0.00     14.74     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     14.74     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     14.74     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     14.74     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     14.74     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     14.74     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     14.74     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     14.74     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     14.74     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     14.74     0.00        1     0.00     0.00  StarFormation::StarFormation(float, unsigned long, float)
  0.00     14.74     0.00        1     0.00     2.91  Particles::Particles(unsigned long)
  0.00     14.74     0.00        1     0.00     0.00  Particles::~Particles()
  0.00     14.74     0.00        1     0.00     0.00  bool __gnu_cxx::__is_null_pointer<char const>(char const*)
  0.00     14.74     0.00        1     0.00     0.00  Particles::count_particles_in_stars() const
  0.00     14.74     0.00        1     0.00     0.00  std::initializer_list<Vec3>::end() const
  0.00     14.74     0.00        1     0.00     0.00  std::initializer_list<Vec3>::size() const
  0.00     14.74     0.00        1     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const
  0.00     14.74     0.00        1     0.00     0.00  std::char_traits<char>::length(char const*)
  0.00     14.74     0.00        1     0.00     0.00  std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_create_storage(unsigned long)
  0.00     14.74     0.00        1     0.00     0.00  std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_base(std::allocator<Vec3> const&)
  0.00     14.74     0.00        1     0.00     0.00  std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_base(unsigned long, std::allocator<Vec3> const&)
  0.00     14.74     0.00        1     0.00     0.00  std::normal_distribution<float>::param_type::param_type(float, float)
  0.00     14.74     0.00        1     0.00     0.00  std::normal_distribution<float>::normal_distribution(float, float)
  0.00     14.74     0.00        1     0.00     0.01  Vec3* std::__uninitialized_copy<false>::__uninit_copy<Vec3 const*, Vec3*>(Vec3 const*, Vec3 const*, Vec3*)
  0.00     14.74     0.00        1     0.00     1.87  Vec3* std::__uninitialized_fill_n<false>::__uninit_fill_n<Vec3*, unsigned long, Vec3>(Vec3*, unsigned long, Vec3 const&)
  0.00     14.74     0.00        1     0.00     0.00  std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long)
  0.00     14.74     0.00        1     0.00     0.00  std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long)
  0.00     14.74     0.00        1     0.00     0.00  std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00     14.74     0.00        1     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
